d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
30	11	2015	13	25				1.3						1.3		1.3					3.5				5.3		4.3	5.6						1.3	1.3	3.2	14.9	1.3	9.6	8.3			1.3	5.3				1.3	1.3	1.3	1.3			1.3	3.2	1.3		1.3	8.0		1.3	1.3								3.2	4.3			1.3			1.3					7.7							1.3			5.9				1.3			1.3							1.3	1.3		1.3			20.2		3.5		5.6	1.3	23.4		1.3		16.2	13.8			1.3	13.8	1.3
30	11	2015	14	25				3.7						4.5		1.3					5.3						4.3	5.6						1.3	1.3	1.3	13.8	1.3	10.4	7.7			1.3	10.4			3.2	1.3	1.3	1.3	1.3			1.3	4.0	1.3		1.3	13.3		4.5	1.3								9.9	7.2			2.9			1.3					8.3							1.3			5.9	1.3			1.3			1.3				1.3			1.3	1.3		1.3			15.4				5.6	1.3	23.4		1.3		11.2	20.0			1.3	13.6				1.3
30	11	2015	15	25				1.3						3.2		1.3					3.5				4.5		4.0	5.6						1.3	1.3	2.7	13.3	1.3	9.3	8.5			1.3	31.7			1.3	1.3	1.3	1.3	1.3			1.3	6.1	1.3		1.3	9.6		1.3	1.3								1.3	15.2			2.7			1.3					7.7							1.3			6.1							4.3							1.3	1.3		1.3			17.0		4.3		5.6	2.9			1.3		13.0	12.5			1.3	11.5	1.3			3.7
30	11	2015	16	48				1.3						1.3		1.3					1.3				4.8		4.0	4.0						1.3	2.9	1.3	12.5	1.3	12.0				1.3	6.4			2.7	1.3	1.3	2.9	1.3			1.3	4.0	1.3		1.3	1.3		1.3	1.3								1.3	5.1			2.9			1.3					7.7							1.3			6.1	1.3			1.3			7.5				1.3			1.3	1.3		1.3			18.6		3.7		5.6	3.2	13.6		1.3		11.5	11.5			1.3	14.1	1.3			2.9
30	11	2015	17	25				1.3						1.3		1.3					4.5				6.1		4.0	5.6						1.3	1.3	1.3	11.7	1.3	10.7	8.0			1.3	6.7			2.7	1.3	8.8	1.3	1.3			1.3		1.3		1.3	2.9		1.3	1.3								1.3	4.0			2.9			1.3					7.5							1.3			6.4				1.3			6.7							1.3	1.3		1.3			20.8		6.1		5.6	2.7	13.0		1.3		22.9	13.0			1.3	16.5	1.3			4.0
30	11	2015	18	26				1.3						1.3		1.3					5.9				4.8		4.8	6.1						1.3	1.3	1.3	11.2	1.3	10.1	8.0			1.3	58.1			1.3		10.7	1.3	1.3			1.3	7.2	1.3		4.0	4.5		1.3	1.3								1.3	3.5			2.9			1.3					8.0							1.3			6.1				1.3			5.3							1.3	1.3		1.3			17.8		9.6		11.5	1.3	5.6		1.3		63.4	13.6			1.3	17.0	1.3			4.8
30	11	2015	19	48				1.3						3.2		1.3					6.7				4.8		4.8	5.9						1.3	1.3	1.3	9.3	1.3	14.6	8.5			1.3	31.4			1.3	8.8	5.1	3.7	1.3			2.7	6.1	1.3		4.3	4.8		1.3	1.3									2.9			1.3			1.3					5.9							1.3			5.9	1.3			1.3			3.7				1.3			1.3	1.3		1.3			24.0		9.3		12.2	3.5	5.6		1.3		67.9	15.2			1.3	13.8	3.2			5.6
30	11	2015	20	25				1.3						3.2		1.3					3.7				4.0		4.5	5.9						75.6	1.3	1.3	9.6	1.3	17.3	8.3			1.3	37.5			1.3	17.0	4.5	1.3	1.3			1.3	8.5	1.3		4.3	5.3		2.9	1.3								1.3	1.3			2.9			1.3					8.3							1.3			5.6	1.3			1.3			1.3							1.3	3.5		1.3			20.5		10.7		5.6	3.7	11.7		2.7		72.4	16.0			1.3	13.3	1.3			6.4
30	11	2015	21	48				1.3						3.2		1.3					3.2				3.7		4.0	6.4						1.3		1.3	8.8	1.3	16.0	8.0			1.3	31.2			1.3	5.9	6.4	2.7	1.3			1.3	10.1	1.3		5.9	5.9		2.7	1.3								1.3	1.3			3.2			1.3					7.5							1.3			6.1	1.3			1.3			1.3				1.3			1.3	1.3		1.3			14.6		12.5		5.6	3.5	5.6		1.3		41.3	15.7			1.3	14.6	1.3			3.5
30	11	2015	22	26				1.3						3.2		1.3					2.9				3.7		4.0	5.3						1.3	1.3	1.3	8.0	1.3	14.9	7.7			1.3	49.3			1.3	9.9	5.1	3.5	1.3			1.3	9.9	1.3		6.4	7.2		1.3	2.9								1.3	3.7			3.5			1.3					6.9							1.3			5.9	1.3			1.3			1.3				1.3			1.3	3.5		1.3			20.5		14.1		5.6		5.6		1.3		22.4	19.4			1.3	14.4	2.9
30	11	2015	23	26										2.9		1.3					3.2				4.3		4.3	5.3						1.3	2.7		7.7	1.3	13.3	7.5			1.3	23.2			1.3	6.4	8.5	4.8	1.3			1.3	10.1	1.3		6.4			1.3	2.7								1.3	3.2			2.9			1.3					9.3							1.3			6.4	1.3			1.3			1.3				1.3			3.2	1.3		5.6			19.7		7.2		5.6	4.0	5.6		1.3		51.7	25.3			1.3	11.5	1.3
1	12	2015	0	26				1.3						3.2		1.3					2.7				3.5		4.0							1.3	2.7		6.9	1.3	10.4	8.3			1.3				1.3	1.3	1.3	3.7	1.3			1.3	8.3	1.3		6.4	5.6		1.3	3.2								2.7	2.9			3.2			1.3					7.2							1.3			6.9	1.3			1.3			1.3							4.3	1.3		1.3			14.4		38.3		5.6	4.5	5.6		1.3		64.7	15.4			1.3	5.6	1.3
1	12	2015	1	37
1	12	2015	2	30				1.3						2.9		1.3					1.3				3.5		4.0	5.6						1.3	1.3	6.1		1.3	11.7	7.5			1.3	4.8			1.3	1.3	1.3	3.7	1.3			1.3	4.3	1.3		1.3	7.5		1.3	1.3								2.9	2.9			3.2			1.3					8.8							1.3			6.7	1.3			1.3			1.3							1.3	2.9		1.3			14.4		5.3		5.6	3.7	5.6		1.3		31.7	11.7			1.3	5.6	1.3
1	12	2015	3	29				1.3								1.3									4.3		4.0	4.8						1.3	1.3		32.2	1.3	10.1	8.0			1.3	3.2			1.3	1.3	1.3	3.5				1.3	3.2	1.3			4.0		1.3	1.3								1.3	2.9						1.3					8.5										6.7	1.3			1.3			6.7				1.3			3.2	3.2		1.3			14.9		6.7		5.6	3.5	5.6		1.3		34.9	10.9			1.3	5.6	1.3
1	12	2015	4	30				1.3								1.3					1.3				4.3		3.5	5.1						1.3	1.3	23.4	29.3	1.3		8.0			1.3	11.2			1.3	1.3	1.3	4.8	1.3			1.3	3.5	1.3		1.3	3.2		4.8	1.3								5.3	2.9			3.2			1.3					8.0										6.7	1.3			1.3			6.9							2.7	1.3		1.3			14.9		5.6		5.6	2.9	5.6		1.3		27.2	12.0			1.3	5.6	1.3
1	12	2015	5	31				1.3								1.3					1.3				3.7		1.3	5.6						1.3	1.3	34.6	26.4	1.3	9.6	8.5			1.3	5.9			3.2	1.3		1.3	1.3			1.3	3.5	1.3		1.3	2.7		2.9	1.3								4.3	2.9			3.2			1.3					8.3										7.5	1.3			1.3			4.0				1.3			4.0	1.3		1.3			13.8		5.9		5.6	3.7	5.6		1.3		27.4	11.5			1.3	5.6	1.3
1	12	2015	7	31				1.3								1.3					2.9				3.5			5.3						1.3	2.9	15.7	22.1	1.3	9.9	7.5			1.3	2.9			1.3	1.3	1.3	2.9	1.3			1.3	2.9	11.2		1.3	1.3		1.3	1.3								1.3	3.2			3.2			1.3					8.3										6.7				1.3			5.9							1.3	1.3		1.3			14.6		13.8		5.6	4.5	5.6		1.3	4.8	18.9	10.9			1.3	12.0	1.3			4.8
1	12	2015	8	49				1.3								1.3					3.2				3.2		4.0	6.1						1.3	2.7	16.0	20.2		10.7	8.3			1.3	4.0			1.3	1.3	1.3	1.3	1.3			1.3	1.3	6.4		1.3	4.5		2.9	1.3								1.3	2.7			2.9			1.3					7.7							1.3			6.9	1.3			1.3			1.3				1.3			1.3	1.3		1.3			12.2		4.8		5.6	3.5	15.4			3.2	5.6					5.6	1.3
1	12	2015	9	48				1.3								1.3					5.3				3.2		4.3	5.6							8.3	5.1	18.4	1.3	9.6	8.3				8.0			3.5	1.3	1.3	1.3	1.3			1.3	2.9	1.3		1.3	5.1			1.3								1.3	1.3			3.2			1.3					7.5							1.3			6.7	1.3			1.3							1.3			1.3	1.3		1.3			13.6		3.7		5.6	1.3	5.6		1.3	1.3	5.6				12.8	5.6	1.3			1.3
1	12	2015	10	49				3.7								1.3					5.1				4.5		4.0	5.1						1.3	7.7	2.7	17.0	1.3	10.1	7.7			1.3	1.3			1.3	4.0	1.3	3.7	1.3			1.3				1.3	1.3		1.3	1.3								1.3	2.7			3.5			1.3					7.2							1.3			6.1	1.3			1.3			1.3				1.3			1.3	1.3		1.3			13.8		2.7		5.6	1.3	5.6		1.3	2.9	5.6				24.0	5.6	1.3			1.3
1	12	2015	11	48				4.5								1.3					5.3				4.5		4.5	4.8						1.3	11.5	3.2	16.0	3.2	9.9	8.0			1.3	1.3			1.3	1.3	4.5		1.3			1.3		1.3		1.3	1.3		1.3									1.3	1.3			3.5			1.3					8.0							18.6			6.1	1.3			1.3			1.3				1.3			1.3			1.3			14.1		3.2		5.6	1.3	5.6		1.3	2.9	5.6				20.2	5.6	1.3			1.3
1	12	2015	12	49				4.8								1.3					3.7				3.5		4.3	4.0						14.4	4.8	2.9	14.6	1.3	10.1	8.0			1.3	1.3				1.3	1.3	1.3	1.3			1.3		1.3		1.3	2.9		1.3	1.3								1.3	1.3			3.7			3.5					8.3							1.3			6.4	1.3			1.3			1.3				1.3			1.3	1.3		1.3			13.3		8.5		5.6	1.3	5.6		1.3	1.3	5.6				4.8	5.6	1.3			1.3
1	12	2015	13	26				3.2								1.3					4.0						4.5	4.5						9.1	4.0	1.3	13.8	1.3	10.1	8.0			1.3	1.3			3.7	1.3	1.3	1.3	1.3			1.3	5.6	1.3		1.3	3.2		1.3	1.3								1.3	2.9			3.7			3.5					8.0							1.3			6.1	1.3			1.3			1.3				1.3			1.3	4.8		1.3			12.2				5.6	2.7	5.6		1.3	1.3	11.2				1.3	5.6				1.3
1	12	2015	14	26				1.3								1.3					3.7				4.3		4.3	5.3						3.5	4.0	1.3	13.0	3.7	9.6	8.0			1.3	1.3			2.9	1.3	2.7	1.3	1.3			1.3	5.6	1.3		1.3	2.9		1.3	1.3												3.2			1.3					7.2							1.3			6.1	1.3						1.3				1.3			1.3	1.3		1.3			15.4		5.1		5.6	1.3	5.6		1.3	1.3	5.6				1.3	5.6	1.3			1.3
1	12	2015	15	25				1.3								1.3					4.5				4.8		4.8	6.4						4.5	4.8	1.3	12.0	1.3	9.1				1.3	1.3			4.0	1.3	2.9	1.3	1.3				6.1	1.3		1.3	2.9		1.3	1.3								4.3	1.3			3.7			3.7					7.5							1.3			5.9	3.7			1.3			1.3				2.9			1.3	1.3		1.3			12.5		1.3		5.6	2.9	5.6		1.3		5.6	11.5			1.3	5.6	1.3			3.2
1	12	2015	16	25				1.3								1.3					6.9				5.9		5.3	5.1						10.1	2.9	1.3	10.9	1.3	9.9	8.5			1.3	1.3			4.8	1.3	1.3	1.3	1.3			1.3		1.3		1.3	1.3		1.3	1.3								4.0	2.9			4.3			1.3					8.3							1.3			6.1	4.3			1.3			1.3				1.3			1.3	1.3		1.3			13.8		5.3		5.6	2.9	5.6		1.3	1.3	12.5	5.6			2.9	5.6	1.3			3.7
1	12	2015	17	48				1.3								1.3					6.1				8.3		5.3	4.5						3.7	3.2	1.3	10.4	1.3	12.8	8.0			1.3	7.5			4.3		3.2	1.3	1.3			1.3	7.2	1.3		1.3	3.7		1.3	1.3								3.2	3.7			4.0			1.3					8.3							1.3			5.3	3.5			1.3			1.3				1.3			1.3	1.3		1.3			14.1		2.9		12.8	2.7	11.2		1.3	1.3	5.6	5.6			1.3	5.6	1.3			3.7
1	12	2015	18	49				5.1								7.2					6.7				5.1		4.8	4.5						3.5	4.3	1.3	9.9	3.2	11.2	9.1			1.3	14.1			6.4	1.3	4.3	1.3	1.3			1.3	6.9	15.7		1.3	3.5		1.3	3.2								3.5	3.5			3.7			1.3					8.5							1.3			5.9	5.3			1.3			1.3				1.3			2.9	1.3		1.3			11.2		1.3		15.4	5.1	17.8		1.3	3.5	13.8	12.0			1.3	12.2	5.6			3.5
1	12	2015	19	26				5.9								4.0					5.9				5.9		4.8	4.8						1.3	3.5	1.3	9.6	2.9	10.1	9.3			1.3	4.3			6.7	1.3	5.1	1.3	1.3			1.3	8.3	1.3		1.3	4.0		1.3	3.2								3.7	4.0			3.7			3.5					8.8							4.3			5.9	4.8			1.3			1.3				6.1			4.5	1.3		5.1			5.6		3.5		15.4	4.3	21.0		1.3	3.5	12.5	16.8			1.3	13.8	4.8			5.6
1	12	2015	20	25				5.3								1.3					8.0				11.7		4.3	5.1						1.3		1.3	8.8	2.9	9.1	9.1			1.3	5.3			9.9	1.3	8.5	3.7	1.3			1.3	9.1	1.3		3.2	4.5		2.9	3.5								4.8	5.9			3.7			1.3					10.4							3.5			6.7	4.5			1.3			1.3				6.1			4.0	1.3		6.1			5.6		2.9		15.7	11.2	13.3		1.3	4.3	17.3	17.6			1.3	14.1	4.5			7.2
1	12	2015	21	25				3.7								1.3					8.0				6.4		4.3	5.3						1.3	4.5	1.3	8.3	3.7	9.3	9.1			1.3	25.0			10.1	1.3	4.8	5.1	1.3			1.3	7.2	1.3		3.5	4.5		4.0	4.3								4.8	5.9			4.3			1.3					10.1							1.3			6.4	3.7			1.3			1.3				5.9			3.2	5.1		5.9			5.6		4.0		12.8		12.2		1.3	3.7	14.6	17.0			1.3	12.0	4.0
1	12	2015	22	26												1.3					6.9				11.5		4.5	2.4						1.3	3.5	1.3	8.0	2.9	9.1	9.3			1.3	12.2			8.3	1.3	1.3	5.9	1.3			1.3	4.5	1.3		4.0			3.7	4.0								4.8	4.8			4.3			1.3					12.0							1.3			6.1	3.5			1.3			1.3				5.3			4.8	1.3		4.3			5.6		3.7		15.2	4.5	5.6		1.3	4.5	5.6	13.6			1.3	14.1	4.3			8.3
1	12	2015	23	27				1.3								1.3					13.3				11.2		4.0							1.3	3.2	1.3	7.2	2.7	9.1	9.1			1.3	5.6			4.8	1.3	3.7	8.3	1.3			1.3	7.2	1.3		4.8	5.1		2.9	4.3								5.1	5.6			4.0			2.9					8.5							1.3			5.9	3.7			1.3			1.3				7.5			4.0	1.3		5.1			11.2		2.9		13.8	3.2	5.6		1.3	2.9	12.2	11.5			1.3	14.4	1.3			5.6
2	12	2015	0	26				1.3								1.3					12.2				8.3		4.0	5.1						1.3	3.5	1.3	6.9	1.3	9.9	9.1			1.3				1.3	1.3	10.4	6.9	1.3				20.8	1.3		4.8	6.9		1.3	3.5								4.0	7.2			3.7			1.3					10.4							2.7			5.9	4.0			1.3			1.3				4.3			5.3	1.3					16.0		5.3		13.0	1.3	5.6		1.3	3.7	12.8	17.6			1.3	11.7	1.3			6.4
2	12	2015	1	38				1.3								1.3					15.7				9.3		4.3	4.8						1.3	2.9	1.3		1.3	10.1	8.5			1.3	9.1			2.9	1.3	3.7	5.6	1.3			1.3	13.8	3.2		7.7	6.4		2.9	2.7								5.1	8.3			4.0			1.3					9.6							1.3				5.1			1.3			1.3				4.8				1.3		1.3			21.6		4.8		5.6	1.3	5.6		1.3	1.3	12.5	20.0			1.3	12.8	1.3			5.6
2	12	2015	2	30				1.3								1.3									5.1		4.3	5.3						1.3	3.2		3.7	1.3	9.6	9.1			1.3	34.6			1.3	2.7	1.3	5.6				1.3	5.6	3.2			5.3		4.3	1.3								3.2	6.1			3.5			1.3					6.9							1.3			5.6	4.8			1.3			1.3							4.8	1.3		1.3			21.6		5.9		11.5	1.3	5.6		1.3	3.5	13.8	18.4			1.3	14.6	1.3			3.5
2	12	2015	3	30				1.3								1.3					5.3				4.8		3.5	4.5						1.3	2.7	1.3	3.7	1.3		8.5			1.3	44.7			1.3	15.2	3.5	3.7	1.3			1.3	8.8	3.2		13.3	7.2		1.3	1.3								1.3	4.0						1.3					5.9										5.6	4.3			1.3			1.3				7.7			5.3	1.3		1.3			20.2		4.0		5.6	1.3	5.6		1.3	1.3	19.7	21.3			1.3	12.0	1.3			5.9
2	12	2015	4	30				1.3								1.3					5.3				4.0		4.0	4.3						1.3	2.7	4.0	3.7	1.3	8.8	8.3			1.3	27.4			1.3	11.5	9.6	2.7	1.3			1.3	11.2	1.3		12.5	8.5		2.9	1.3								1.3	3.5			3.2			1.3					8.0							1.3			5.3	2.9			1.3			2.7				9.1			5.6	1.3		1.3			19.4		4.0		5.6	1.3	5.6		1.3	1.3	18.1	15.2			1.3	5.6	1.3			8.0
2	12	2015	5	30				1.3								1.3					4.3				4.0		4.3	4.8						1.3	2.7	1.3	3.7	1.3	10.1	8.8			1.3	20.5			1.3	5.1		5.6	1.3			1.3	8.5	1.3		13.6	8.5		1.3	1.3								1.3	3.2			1.3			1.3					5.3							1.3			5.3	2.9			1.3			5.1				4.0			4.0	1.3		1.3			19.7		3.2		5.6	1.3	5.6		1.3	1.3	24.8	15.4			2.9	5.6	1.3			6.4
2	12	2015	6	30				1.3								1.3					4.0				4.0		4.3	5.1						1.3	2.9	1.3	4.0	2.7	10.7	8.3			1.3	7.7			1.3	1.3	1.3	4.0	1.3			1.3	7.5	1.3		9.3	7.2		1.3	1.3								1.3	2.9			2.9			1.3					5.9							1.3			5.1	3.2			1.3			5.6				1.3			4.8	1.3		1.3			18.9		4.5		5.6	1.3	12.5		1.3	2.7	26.9	15.4			4.0	5.6	3.7			6.9
2	12	2015	7	30				1.3								1.3					8.3				3.2			5.6						1.3	1.3	1.3	4.0		9.6	8.5			1.3	10.4			1.3	1.3	1.3	4.8	1.3			1.3	5.3	1.3		2.9	9.9		1.3	2.7								1.3	2.7			2.7			1.3					6.7							1.3			5.1	2.7			1.3			3.7				1.3			4.3	1.3		1.3			18.1		6.1		5.6	1.3	11.7			3.2	22.6	13.0				5.6	4.0			8.0
2	12	2015	8	26				1.3								1.3					5.1						4.8	6.4							1.3	1.3	4.0		11.2	8.5			1.3	8.0			2.7	1.3	8.3	3.5	1.3			1.3	5.3	1.3		1.3	9.9		4.3	1.3								1.3	2.7			2.9			1.3					5.3							1.3			5.3	1.3			1.3							1.3			4.5	1.3		1.3			14.4		3.2		12.8	1.3	11.5		5.1	4.0	15.7	13.0			3.2	17.8	6.1			5.6
2	12	2015	9	48				1.3								1.3					5.3				2.9		5.1	5.6						1.3	2.7	1.3	4.0		10.1	8.3				8.0			4.0	1.3	1.3	3.5	1.3			1.3	6.4			1.3	9.1			1.3								1.3	2.7			1.3			1.3					6.4							1.3			5.3	3.2			1.3			1.3				1.3			5.1	1.3		1.3			17.3		4.0		5.6	5.1	14.4		7.5	5.6		19.2			5.9	14.6	6.4			6.4
2	12	2015	10	48				1.3								1.3					5.6				1.3		4.5	5.1						1.3	2.9	1.3	3.2		12.5	8.8			1.3	6.7			3.5	1.3			1.3			1.3	5.6	1.3		1.3	6.4		5.9									1.3	3.2			1.3			1.3					6.4							1.3			5.9	3.7			1.3			1.3				1.3			6.1			1.3			22.6		3.5		11.5	7.2	15.2		6.1	8.0	13.0	26.4			5.9	18.6	6.9			8.0
2	12	2015	11	26				1.3								1.3					4.5				2.9		4.5	2.7						1.3	2.7	3.2	3.7		9.9	9.1			1.3	1.3				1.3	3.7	5.9	1.3			1.3	6.7			1.3	5.6		3.2	1.3								1.3	3.2			2.9			1.3					5.6							3.5			5.9	3.7			1.3			1.3				1.3			6.4	1.3		1.3			29.6				13.0	6.4	14.6		6.4	6.9	25.3	19.4			5.9	17.6	5.1			8.5
2	12	2015	12	26				1.3								1.3					3.2				4.3		4.0	3.7						1.3	2.7	4.3	3.7		11.2	8.5			1.3	1.3			3.2	1.3	1.3	5.9	1.3			1.3	6.9			1.3	5.1		1.3	1.3								1.3	3.5			1.3			1.3					5.9							1.3			5.9	4.0			1.3			1.3				1.3			3.2	1.3		1.3			29.8				13.0	5.3	12.8		5.9	7.7	34.9	16.2			4.8	14.6				8.5
2	12	2015	13	25				1.3								1.3					3.2				5.6		4.3	5.3						1.3	2.9	1.3	3.7		12.0	8.0			1.3	1.3			3.5	1.3	1.3	2.9	1.3			1.3	4.0	1.3		1.3	4.0		3.5	1.3												1.3			1.3					5.1							1.3			5.3	4.3						1.3				1.3			2.9	3.2		2.9			28.5				11.7	4.8	12.8			6.4	35.4	15.7			4.5	11.5	4.5			7.2
2	12	2015	14	49				1.3								1.3					3.5				7.5		4.3	5.6						6.1	2.7	1.3	3.5		9.9				1.3	3.7			2.9	1.3	1.3	4.0	1.3			1.3	6.4	1.3		1.3	3.5		5.9	1.3								2.7	4.0			2.7			1.3					6.7							1.3			5.6	3.7			1.3			1.3				1.3			3.5	5.1		3.7			28.2				12.5	5.1	12.5		6.4		29.8	14.6			4.3	5.6	4.8			8.3
2	12	2015	15	49				1.3								1.3					3.7				11.7		4.3	4.0						1.3	2.7	1.3	3.5		9.1	8.3			1.3	16.5			3.7	1.3	1.3	5.6	1.3			1.3		1.3		1.3	4.8		4.8	1.3								3.2	3.7			2.9			1.3					6.4							1.3			5.3	3.2			1.3			1.3				1.3			1.3	2.9		4.3			27.7				5.6	4.8	12.8		7.5	6.4	32.2	17.6			4.5	5.6	4.5			6.4
2	12	2015	16	25				1.3								1.3					4.0				10.9		4.5	5.9						1.3	2.9	1.3	3.5		9.9	8.3			1.3	13.6			4.0		4.8	2.7	1.3			1.3	5.9	1.3		1.3	3.5		4.3	1.3								4.0	4.5			2.7			1.3					6.1							1.3			5.6	3.2			1.3			5.1				1.3			1.3	2.9		3.5			34.4		13.3		5.6	4.3	12.5		8.8	6.4	28.2	14.6			4.5	5.6	5.3			11.2
2	12	2015	17	26				1.3								1.3					4.0				10.1		4.5	5.6						4.3	2.7	1.3	4.8		11.5	7.7			1.3	6.4			3.5	8.8	16.5	1.3	1.3			1.3	4.3	1.3		1.3	4.3		6.1	1.3								4.3	4.8			2.9			1.3					6.1							1.3			5.1	3.2			1.3			1.3				1.3			1.3	1.3		1.3			33.8		11.2		12.5	4.3	12.5		6.1	5.9	34.4	15.2			4.5	5.6	5.1			17.8
2	12	2015	18	26				1.3								1.3					3.5				10.4		5.3	5.3						4.3	3.7	1.3	4.5		8.3	8.8			1.3	1.3			4.3	21.3	9.1	2.7	1.3			1.3	16.5	1.3		2.9	4.5		2.9	3.7								5.1	4.8			2.9			1.3					5.9							1.3			5.1	2.9			1.3			1.3				1.3			1.3	1.3		3.2			30.4		11.7		11.7	3.2	12.8		3.7	5.6	34.6	15.2			4.5	5.6	5.1			9.1
2	12	2015	19	26				1.3								1.3					7.2				9.1		6.1	5.1						3.2		1.3	4.3		12.5	8.5			1.3	10.4			4.8	14.1	4.8	3.2	1.3			1.3	10.4	1.3		5.3	9.3		2.7	5.1								5.6	5.9			2.9			1.3					5.9							1.3			5.6	2.7			1.3			1.3				1.3			1.3	1.3		1.3			29.8		7.7		11.2	3.5	13.0		4.3	5.9	36.2	15.2			4.5	5.6	4.5			9.9
2	12	2015	20	48				1.3								1.3					11.5				8.8		6.1	4.0						3.5	5.3	1.3	4.5		11.5	9.1			1.3	10.1			5.9	15.4	4.0	1.3	1.3			1.3	7.2	3.5		7.5	9.3		2.9	4.0								3.7	8.3			2.9			1.3					5.3							1.3			5.1	1.3			1.3			1.3				1.3			1.3	1.3		1.3			33.0		7.7		11.5		13.0		5.6	5.1	23.4	14.1			4.3	5.6	4.8
2	12	2015	21	26												1.3					13.3				6.1		6.9	3.7						3.5	6.4	1.3	4.5		12.8	9.1			1.3	4.3			5.1	7.5	1.3	1.3	1.3			1.3	9.1	8.8		4.0			2.9	3.2								3.7	11.2			3.2			1.3					6.1							1.3			5.3	1.3			1.3			1.3				1.3			1.3	1.3		2.9			29.8		9.1		5.6	5.6	13.3		6.9	6.4	19.2	13.8			4.5	5.6	5.6			10.7
2	12	2015	22	25				1.3								1.3					10.4				6.1		5.9							4.0	5.3	2.7	5.1		12.5	8.8			1.3	10.7			4.5	2.9	1.3	3.2	1.3			1.3	5.3	6.7		1.3	7.5		2.7	5.1								4.0	6.1			3.2			1.3					6.1							1.3			5.3	1.3			1.3			1.3				3.2			1.3	1.3		2.9			28.8		11.2		5.6	7.5	13.8		8.5	6.7	18.1	13.3			5.1	5.6	5.3			16.2
2	12	2015	23	49				1.3								1.3					6.9				6.1		5.6	5.9						4.0	4.0	2.9	4.0		13.3	9.1			1.3				4.0	8.0	5.6	1.3	1.3			1.3	8.5	5.3		1.3	7.2		3.2	7.7								3.7	4.5			3.2			1.3					5.1							1.3			5.3	1.3			1.3			1.3				1.3			1.3	1.3					28.0		9.9		5.6	6.7	13.8		9.1	8.5	21.0	14.9			6.4	11.5	4.3			10.7
3	12	2015	0	26				1.3								1.3					8.8				8.5		4.8	5.3						3.2	4.5	1.3			12.8	9.3			1.3	7.2			4.0	12.8	6.1	2.9	1.3				8.8	1.3		4.5	6.9		3.7	5.6								2.7	4.3			2.9			1.3					5.9							1.3			5.6	2.7			1.3			4.8				3.7			3.2	1.3		1.3			25.8		10.4		5.6	6.1	14.9		7.7	8.8		18.4			7.7	11.2	3.5			9.6
3	12	2015	1	37				1.3								1.3									6.1		5.3	5.6						1.3	4.0		4.0		10.7	8.8			1.3	5.1			5.1	9.3	6.7	2.7				1.3	9.1	3.7			8.3		3.2	3.7								1.3	3.7			1.3			1.3					5.9							1.3				1.3			1.3			7.7				7.5				6.7		2.9			22.6		9.9		5.6	6.1	14.4		7.7	6.4	20.5	17.3			7.5	11.2	1.3			9.1
