d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
11	12	2015	11	23	18.0	31.0	18.0	13.0	41.0	29.0	17.0	14.0	21.0	9.9	21.0	23.0	21.0	10.0	33.0	18.0	19.0			27.0																																																	22.0		21.0		9.0		20.0							30.0				26.0								23.0														14.0	24.0			11.0		13.0	26.0			63.0	19.0				31.0
11	12	2015	12	22	11.0	33.0	17.0	19.0	39.0	30.0	23.0	15.0	29.0	12.5	28.0	34.0	16.0	10.0	24.0	16.0	19.0			27.0																																																	18.0		21.0		1.0		21.0							24.0				26.0								27.0														12.0	24.0			11.0		15.0	28.0			51.0	17.0				5.0
11	12	2015	13	22	24.0	27.0	23.0	24.0	57.0	32.0	29.0	18.0	33.0	19.5	16.0	35.0	15.0	10.0	36.0	9.0	24.0			21.0																																																	19.0		17.0		5.0		22.0							22.0				33.0								28.0														26.0	32.0			24.0		18.0	24.0			52.0	23.0				6.0
11	12	2015	14	23	22.0	19.0	17.0	15.0	36.0	25.0	39.0	16.0	26.0	14.5	17.0	26.0	10.0	10.0	28.0	18.0	29.0			15.0																																																	19.0		26.0		12.0		24.0							25.0				30.0						1.0	20.0	26.0	27.0	28.0									30.0	6.0	33.0	19.0	35.0	15.0	29.0	12.0	12.0	22.0	28.0		18.0	44.0	20.0	19.0	3.0	10.0	10.0	17.0	13.0	8.0	12.0
11	12	2015	15	24	12.0	23.0	21.0	11.0	39.0	14.0	25.0	10.0	16.0	8.6	15.0	23.0	13.0	10.0	20.0	21.0	26.0			16.0																																																	15.0	8.0	32.0		9.0	10.0	24.0	19.0						27.0	17.0	43.0	22.0	32.0		23.0	22.0	23.0	17.0	3.0	32.0	24.0	28.0	24.0			9.0	30.5	12.0	10.0			24.0	6.0	25.0	17.0	27.0	29.0	30.0	8.0	7.0	25.0	22.0		18.0	44.0	24.0	27.0	2.0	9.0	22.0	21.0	14.0	8.0	21.0
11	12	2015	16	25	28.0	19.0	16.0	10.0	32.0	22.0	16.0	8.0	16.0	11.1	10.0	19.0	18.0	10.0	28.0	12.0	20.0			15.0																		11.0		10.0	18.0	14.0		24.0	42.0	36.0	6.0	33.0	2.0		35.0	12.0	64.0	38.0	45.0	16.0		176.0											12.0	5.0	32.0		10.0	9.0	26.0	21.0						27.0	17.0	42.0	15.0	35.0		19.0	23.0	21.0	11.0	6.0	21.0	24.0	29.0	18.0			32.0	32.4	18.0	9.0			28.0	4.0	31.0	10.0	28.0	17.0	33.0	12.0	11.0	28.0	26.0		14.0	57.0	29.0	30.0	2.0	14.0	16.0	13.0	8.0	19.0	19.0
11	12	2015	17	25	15.0	17.0	16.0	9.0	44.0	21.0	17.0	14.0	13.0	14.0	23.0	16.0	14.0	10.0	25.0	12.0	11.0			12.0			51.0		3.0		6.0	39.0	12.0	26.0	16.0	14.0	16.0	16.0	9.0	19.0		8.0		7.0	14.0	27.0		19.0	38.0	35.0	4.0	29.0	3.0		39.0	13.0	50.0	24.0	42.0	21.0		90.0											17.0	14.0	12.0		4.0	13.0	26.0	24.0						25.0	20.0	35.0	18.0	35.0		21.0	23.0	21.0	13.0	5.0	27.0	25.0	36.0	13.0			16.0	35.9	21.0	24.0			42.0	7.0	35.0	14.0	30.0	19.0	32.0	10.0	25.0	32.0	23.0		18.0	57.0	32.0	31.0	19.0	10.0	30.0	26.0	9.0	17.0	38.0
11	12	2015	18	26	18.0	19.0	22.0	14.0	38.0	24.0	24.0	13.0	7.0	8.8	15.0	14.0	13.0	10.0	25.0	15.0	19.0	5.0		10.0	20.0		55.0		5.0		10.0	48.0	12.0	30.0	16.0	16.0	15.0	17.0	13.0	18.0		9.0		4.0	18.0	28.0		32.0	29.0	29.0	4.0	21.0	3.0		31.0	11.0	48.0	31.0	28.0	20.0		56.0		54.0			12.0	24.0	52.0		37.0		19.0	28.0	21.0		2.0	29.0	26.0	21.0						27.0	21.0	36.0	19.0	32.0		18.0	23.0	19.0	43.0	6.0	28.0	24.0	33.0	35.0			18.0	53.6	20.0	24.0			46.0	8.0	31.0	12.0	31.0	24.0	35.0	17.0	30.0	38.0	29.0		31.0	77.0	34.0	31.0	29.0	21.0	25.0	33.0	12.0	10.0	28.0
11	12	2015	19	25	30.0	15.0	25.0	15.0	30.0	25.0	16.0	9.0	6.0	6.6	24.0	12.0	7.0	10.0	18.0	13.0	33.0	11.0		6.0	34.0		49.0		4.0		6.0	60.0	10.0	21.0	17.0	15.0	14.0	15.0	13.0	17.0		9.0		3.0	19.0	34.0		30.0	30.0	22.0	3.0	17.0	3.0		39.0	7.0	51.0	18.0	43.0	22.0		47.0		45.0			8.0	25.0	60.0		46.0		20.0	27.0	18.0		7.0	26.0	14.0	19.0						28.0	21.0	38.0	16.0	33.0		14.0	25.0	19.0	34.0	8.0	25.0	25.0	32.0	28.0			20.0	50.3	13.0	27.0			40.0	10.0	46.0	18.0	28.0	34.0	33.0	15.0	21.0	36.0	24.0		35.0	67.0	36.0	49.0	27.0	35.0	40.0	37.0	14.0	9.0	35.0
11	12	2015	20	26	18.0	14.0	18.0	18.0	31.0	17.0	9.0	11.0	7.0	6.8	12.0	10.0	5.0	10.0	25.0	8.0	18.0	16.0		11.0	42.0		29.0		4.0		7.0	73.0	24.0	19.0	16.0	15.0	13.0	14.0	8.0	19.0		6.0		10.0	13.0	36.0		18.0	34.0	18.0	2.0	9.0	3.0		51.0	6.0	42.0	35.0	47.0	22.0		25.0		52.0			16.0	21.0	54.0		60.0		10.0	22.0	17.0		7.0	36.0	18.0	25.0						31.0	15.0	44.0	14.0	32.0		11.0	25.0	21.0	25.0	13.0	27.0	26.0	18.0	24.0			25.0	36.0	19.0	31.0			30.0	6.0	38.0	6.0	27.0	38.0	30.0	27.0	30.0	34.0	22.0		27.0	59.0	37.0	49.0	22.0	37.0	15.0	29.0	16.0	12.0	19.0
11	12	2015	21	26	24.0	14.0	10.0	23.0	33.0	18.0	12.0	7.0	11.0	9.8	31.0	9.0	7.0	10.0	22.0	20.0	16.0	16.0		12.0	35.0		34.0		4.0		17.0	89.0	26.0	24.0	16.0	13.0	15.0	15.0	17.0	24.0		7.0		15.0	8.0	31.0		46.0	18.0	13.0	2.0	12.0	2.0		35.0	9.0	35.0	35.0	49.0	14.0		21.0		60.0			12.0	20.0	39.0		43.0		9.0	12.0	13.0		7.0	29.0	16.0	23.0						32.0	10.0	55.0	12.0	33.0		8.0	20.0	17.0	16.0	14.0	19.0	24.0	19.0	18.0			13.0	44.2	28.0	24.0			22.0	9.0	43.0	11.0	22.0	26.0	28.0	12.0	33.0	31.0	22.0		23.0	89.0	42.0	37.0	15.0	24.0	21.0	38.0	17.0	15.0	13.0
11	12	2015	22	26	15.0	14.0	13.0	13.0	20.0	15.0	11.0	5.0	16.0	10.5	17.0	5.0	10.0	10.0	11.0	23.0	19.0	19.0		7.0	31.0		23.0		15.0		20.0	87.0	20.0	23.0	16.0	14.0	15.0	16.0	23.0	22.0		9.0		9.0	6.0	39.0		122.0	10.0	8.0	2.0	6.0	2.0		30.0	9.0	26.0	31.0	33.0	13.0		13.0		47.0			7.0	25.0	32.0		28.0		10.0	10.0	14.0		9.0	49.0	16.0	32.0						31.0	14.0	107.0	13.0	30.0		7.0	15.0	11.0	16.0	8.0	26.0	21.0	32.0	16.0			31.0	34.7	28.0	23.0			16.0	25.0	31.0	11.0	17.0	24.0	26.0	19.0	33.0	27.0	25.0		26.0	75.0	39.0	61.0	9.0	32.0	23.0	31.0	10.0	15.0	35.0
11	12	2015	23	26	11.0	15.0	11.0	8.0	13.0	11.0	11.0	15.0	13.0	7.1	9.0	7.0	7.0	10.0	10.0	13.0	14.0	19.0		11.0	17.0		12.0		9.0		12.0	85.0	11.0	23.0	17.0	14.0	15.0	15.0	25.0	19.0		11.0		9.0	4.0	31.0		63.0	9.0	6.0	1.0	5.0	3.0		20.0	5.0	22.0	36.0	32.0	18.0		25.0		42.0			9.0	24.0	30.0		19.0		10.0	13.0	11.0		9.0	25.0	12.0	28.0						27.0	14.0	578.0	23.0	26.0		12.0	12.0	8.0	17.0	4.0	21.0	22.0	40.0	21.0			28.0	34.4	21.0	21.0			21.0	16.0	17.0	9.0	20.0	23.0	26.0	17.0	22.0	28.0	24.0		19.0		31.0	60.0	7.0	20.0	14.0	32.0	23.0	20.0	28.0
12	12	2015	0	26	9.0	14.0	7.0	6.0	16.0	11.0	10.0	10.0	11.0	5.2	7.0	10.0	8.0	10.0	17.0	9.0	12.0	13.0		12.0	13.0		10.0		5.0		8.0	75.0	10.0	23.0	17.0	14.0	14.0	15.0	13.0	18.0		10.0		11.0	9.0	20.0		39.0	11.0	7.0	1.0	7.0	4.0		12.0	3.0	21.0	20.0	38.0	16.0		13.0		26.0			6.0	23.0	21.0		15.0		9.0	15.0	9.0		10.0	14.0	10.0	17.0						27.0	12.0	888.0	23.0	26.0		19.0	11.0	8.0	17.0	4.0	30.0	22.0	31.0	26.0			29.0	39.7	13.0	22.0			26.0	8.0	17.0	13.0	26.0	12.0	26.0	18.0	17.0	27.0	25.0		34.0	67.0	27.0	33.0	17.0	24.0	20.0	26.0	17.0	25.0	15.0
12	12	2015	1	37	13.0	14.0	14.0	5.0	11.0	16.0	8.0	7.0	10.0	3.2	4.0	3.0	7.0	10.0	12.0	6.0	14.0	8.0		10.0	19.0		17.0		4.0		6.0	64.0	18.0	16.0	16.0	13.0	14.0	14.0	14.0	18.0		7.0		7.0	8.0	21.0		27.0	7.0	8.0	2.0	15.0	4.0		20.0	3.0	22.0	13.0		10.0		14.0		18.0			6.0	31.0	18.0		9.0		8.0	10.0	9.0		14.0	9.0	10.0	27.0						33.0	11.0	282.0	13.0	27.0		15.0	17.0	7.0	27.0	3.0	28.0	21.0	22.0	17.0			15.0	40.6	18.0	24.0			17.0	7.0	17.0	13.0	24.0	10.0	25.0	19.0	19.0	27.0	25.0		31.0	58.0	25.0	16.0	17.0	28.0	22.0	36.0	16.0	18.0	21.0
12	12	2015	2	30	10.0	14.0	12.0	7.0	11.0	11.0	7.0	12.0	7.0	4.8	6.0	7.0	6.0	10.0	20.0	4.0	17.0	5.0		9.0	22.0		12.0		4.0		4.0	52.0	19.0	19.0	14.0	11.0	13.0	13.0	25.0	15.0		6.0		5.0	5.0	12.0		16.0	12.0	8.0	3.0	8.0	3.0		15.0	4.0	18.0	23.0	29.0	6.0		13.0		19.0			4.0	23.0	29.0		6.0		8.0	7.0			11.0	17.0	8.0	28.0						38.0	10.0	73.0	11.0	26.0		14.0	25.0	8.0	16.0	4.0	21.0	19.0	31.0	21.0			12.0	32.0	29.0	26.0			16.0	17.0	28.0	13.0	22.0	15.0	24.0	8.0	23.0	25.0	19.0		21.0	66.0	25.0	22.0	10.0	16.0	13.0	24.0	20.0	20.0	11.0
12	12	2015	3	29	13.0	12.0	7.0	9.0	8.0	7.0	15.0	8.0	5.0	8.0	4.0	17.0	5.0	10.0	21.0	6.0	10.0	12.0		6.0	13.0		10.0		3.0		4.0	37.0	29.0	17.0	13.0	11.0	12.0	12.0	15.0	14.0		7.0		3.0	8.0	23.0		16.0	21.0	10.0		6.0	3.0		16.0	4.0	19.0	13.0	26.0	4.0		9.0		11.0			9.0	19.0	26.0		5.0		6.0	5.0	6.0		4.0	12.0	7.0	35.0						33.0	11.0	44.0	15.0	23.0		15.0	25.0	18.0	12.0	3.0	18.0	19.0	16.0	14.0			16.0	28.4	22.0	18.0			21.0	11.0	21.0	12.0	19.0	13.0	22.0	15.0	22.0	24.0	18.0		23.0	71.0	21.0	18.0	12.0	15.0	8.0	13.0	22.0	22.0	6.0
12	12	2015	4	30	9.0	11.0	5.0	6.0	30.0	5.0	13.0	7.0	4.0	6.4	10.0	12.0	6.0	10.0	11.0	11.0	7.0	14.0		9.0	8.0		9.0		3.0		5.0	31.0	15.0	22.0	11.0	10.0	11.0	10.0	10.0	13.0		5.0		3.0	6.0	14.0		22.0	11.0	8.0	3.0	4.0	3.0		12.0	3.0	17.0	11.0	22.0	5.0		14.0		7.0			6.0	13.0	14.0		4.0		3.0	4.0	3.0		6.0	7.0	6.0	30.0						31.0	14.0	30.0	20.0	21.0		11.0	22.0	21.0	21.0	3.0	10.0	20.0	32.0	17.0			13.0	26.3	16.0	21.0			18.0	6.0	12.0	13.0	14.0	15.0	20.0	9.0	20.0	21.0	14.0		15.0	53.0	20.0	43.0	10.0	11.0	24.0	16.0	17.0	16.0	10.0
12	12	2015	5	30	5.0	10.0	7.0	5.0	21.0	5.0	9.0	4.0	4.0	5.6	5.0	11.0	8.0	10.0	8.0	10.0	5.0	8.0		9.0	5.0		5.0		11.0		10.0	24.0	9.0	17.0	10.0	9.0	10.0	9.0	6.0	12.0		4.0		3.0	16.0	17.0		12.0	9.0	8.0	2.0	2.0	3.0		13.0	1.0	17.0	8.0	20.0	7.0		9.0		5.0			3.0	18.0	10.0		4.0		5.0	7.0	6.0		4.0	5.0	5.0	24.0						27.0	17.0	28.0	22.0	20.0		22.0	24.0	17.0	14.0	4.0	13.0	19.0	16.0	15.0			10.0	17.7	11.0	28.0			10.0	6.0	7.0	12.0	13.0	12.0	20.0	10.0	21.0	21.0	15.0		11.0	52.0	21.0	33.0	7.0	13.0	42.0	13.0	13.0	10.0	22.0
12	12	2015	6	30	5.0	8.0	6.0	4.0	12.0	4.0	6.0	3.0	5.0	4.8	5.0	9.0	6.0	10.0	11.0	6.0	9.0	11.0		5.0	4.0		3.0		7.0		13.0	21.0	5.0	11.0	9.0	8.0	9.0	9.0	28.0	11.0		6.0		3.0	14.0	12.0		7.0	5.0	8.0	1.0	3.0	3.0		21.0	1.0	10.0	7.0	23.0	13.0		7.0		5.0			3.0	14.0	11.0		3.0		5.0	11.0	6.0		7.0	4.0	6.0	15.0						28.0	13.0	29.0	17.0	18.0		23.0	24.0	20.0	20.0	3.0	29.0	19.0	18.0	15.0			23.0	21.8	15.0	17.0			8.0	4.0	5.0	10.0	13.0	13.0	20.0	10.0	14.0	20.0	21.0		13.0	35.0	18.0	19.0	12.0	22.0	6.0	9.0	8.0	13.0	12.0
12	12	2015	7	30	12.0	6.0	9.0	4.0	7.0	8.0	7.0	1.0	5.0	3.2	8.0	5.0	4.0	10.0	13.0	5.0	15.0	12.0		3.0	3.0		3.0		21.0		13.0	18.0	3.0	7.0	8.0	7.0	8.0	8.0	25.0	9.0		5.0		3.0	8.0	29.0		5.0	3.0	5.0	1.0	3.0	3.0		15.0	1.0	5.0	5.0	12.0	13.0		6.0		4.0			4.0	11.0	7.0		3.0		6.0	8.0	7.0		9.0	8.0	6.0	31.0						26.0	19.0	28.0	18.0	17.0		13.0	24.0	20.0	16.0	3.0	17.0	18.0	18.0	26.0			13.0	21.2	21.0	14.0			8.0	3.0	7.0	7.0	14.0	8.0	19.0	13.0	9.0	21.0	18.0		18.0	63.0	17.0	21.0	10.0	12.0	7.0	26.0	10.0	12.0	9.0
12	12	2015	8	26	8.0	4.0	8.0	4.0	9.0	8.0	6.0	2.0	5.0	3.6	6.0	6.0	9.0	10.0	13.0	4.0	10.0	7.0		3.0	2.0		4.0		10.0		11.0	14.0	2.0	4.0	7.0	6.0	7.0	7.0	15.0	9.0		4.0		3.0	5.0	17.0		4.0	1.0	3.0	2.0	3.0	3.0		8.0	2.0	5.0	8.0	7.0	8.0		3.0		4.0			3.0	14.0	6.0		4.0		7.0	5.0			4.0	5.0	8.0	27.0						24.0	23.0	26.0	24.0	17.0		12.0	30.0	19.0	10.0	5.0	14.0	18.0	11.0	18.0			17.0	17.4	15.0	10.0			11.0	5.0	8.0	8.0	16.0	10.0	20.0	12.0	8.0	20.0	20.0		11.0		24.0	26.0	10.0	8.0	11.0	17.0	7.0	8.0	13.0
12	12	2015	9	26	6.0	3.0	10.0	3.0	5.0	5.0	5.0	8.0	8.0	6.9	4.0	3.0	15.0	10.0	9.0	4.0	8.0	9.0		7.0	4.0		5.0		7.0		8.0	9.0	6.0	8.0	9.0	7.0	8.0	8.0	9.0	11.0		3.0		2.0	18.0	10.0		3.0	2.0	2.0	2.0	1.0	3.0		12.0	3.0	6.0	6.0	5.0	5.0		5.0		3.0			3.0	13.0	9.0		3.0		7.0	7.0	7.0		6.0	5.0	9.0	18.0						25.0	18.0	29.0	13.0	17.0		11.0	35.0	20.0	8.0	3.0	12.0	19.0	13.0	10.0			10.0	29.9	11.0	8.0			16.0	13.0	6.0	5.0	17.0	7.0	20.0	6.0	14.0	20.0	24.0		11.0	41.0	23.0	13.0	7.0	10.0	40.0	20.0	6.0	5.0	25.0
12	12	2015	10	26	6.0	6.0	11.0	6.0	11.0	3.0	4.0	5.0	10.0	9.1	4.0	3.0	9.0	10.0	11.0	4.0	10.0	9.0		9.0	5.0		4.0		5.0		5.0	13.0	20.0	6.0	5.0	5.0	3.0	4.0	19.0	10.0		2.0		3.0	17.0	13.0		3.0	8.0	3.0	3.0	2.0	4.0		9.0	3.0	8.0	5.0	3.0	4.0		4.0		3.0			3.0	10.0	6.0		3.0		3.0	11.0	10.0		9.0	4.0	8.0	23.0						29.0	14.0	33.0	13.0	22.0		8.0	31.0	23.0	6.0	3.0	15.0	20.0	17.0	6.0			16.0	25.7	10.0	19.0			12.0	11.0	13.0	15.0	18.0	10.0	20.0	18.0	10.0	19.0	24.0		10.0		18.0	16.0	4.0	8.0	35.0	21.0	8.0	4.0	14.0
12	12	2015	11	26	5.0	4.0	8.0	9.0	8.0	7.0	10.0	10.0	12.0	7.0	3.0	3.0	7.0	10.0	7.0	4.0	14.0	6.0		6.0	11.0		7.0		3.0		7.0	18.0	11.0	5.0	2.0	6.0	2.0	2.0	17.0	4.0		1.0		3.0	16.0	8.0		6.0	5.0	4.0	3.0	6.0	5.0		5.0	3.0	8.0	3.0	6.0	11.0		6.0		1.0			2.0	7.0	4.0		9.0		3.0	7.0	10.0		7.0	1.0	3.0	22.0						29.0	17.0	36.0	20.0	16.0		5.0	26.0	28.0	3.0	3.0	12.0	20.0	19.0	8.0			8.0	25.3	15.0	11.0			7.0	12.0	16.0	20.0	15.0	10.0	17.0	20.0	23.0	18.0	25.0		19.0	43.0	16.0	15.0	5.0	15.0	12.0	12.0	11.0	2.0	11.0
12	12	2015	12	26	4.0	6.0	10.0	5.0	7.0	10.0	8.0	9.0	13.0	5.4	2.0	6.0	6.0	10.0	5.0	3.0	8.0	5.0		4.0	15.0		21.0		1.0		8.0	19.0	7.0	6.0	2.0	3.0	3.0	4.0	11.0	3.0		2.0		3.0	14.0	4.0		12.0	4.0	3.0	2.0	5.0	5.0		4.0	3.0	10.0	5.0	4.0	18.0		4.0		2.0			4.0	4.0	3.0		19.0		3.0	7.0	10.0		5.0	3.0	3.0	26.0						38.0	16.0	37.0	19.0	15.0		3.0	17.0	28.0	2.0	3.0	21.0	20.0	10.0	8.0			6.0	20.3	14.0	14.0			6.0	8.0	10.0	11.0	15.0	19.0	17.0	13.0	17.0	18.0	25.0		17.0	35.0	13.0	9.0	3.0	9.0		28.0	13.0	1.0	7.0
12	12	2015	13	26	10.0	6.0	9.0	4.0	6.0	7.0	15.0	6.0	7.0	7.4	7.0	2.0	8.0	10.0	8.0	3.0	6.0	4.0		5.0	11.0		16.0		3.0		5.0	20.0	7.0	5.0	3.0	3.0	2.0	4.0	7.0	3.0		3.0		1.0	9.0	3.0		6.0	3.0	4.0	1.0	7.0	5.0		3.0	3.0	12.0	3.0	5.0	16.0		3.0		11.0			3.0	12.0	3.0		18.0		3.0	15.0	3.0		1.0	4.0	3.0	28.0						42.0	13.0	34.0	23.0	19.0		1.0	12.0	14.0	3.0	3.0	16.0	24.0	21.0	6.0			3.0	17.9	19.0	15.0			5.0	4.0	10.0	8.0	17.0	10.0	17.0	22.0	16.0	21.0	25.0		18.0	37.0	14.0	10.0	10.0	6.0		15.0	7.0	1.0	5.0
12	12	2015	14	26	19.0	6.0	5.0	4.0	5.0	9.0	12.0	5.0	5.0	9.7	5.0	5.0	10.0	10.0	15.0	2.0	5.0	4.0		5.0	10.0		13.0		6.0		4.0	16.0	10.0	3.0	3.0	3.0	3.0	4.0	5.0	4.0		2.0		1.0	6.0	1.0		4.0	3.0	6.0	1.0	4.0	5.0		5.0	3.0	15.0	2.0	16.0	10.0		4.0		28.0			7.0	11.0	7.0		10.0		3.0	18.0	8.0		1.0	5.0	3.0	27.0						33.0	12.0	6.0	16.0	21.0		1.0	11.0	9.0	4.0	3.0	29.0	23.0	19.0	6.0			2.0	13.6	15.0	12.0			4.0	2.0	20.0	15.0	17.0	7.0	17.0	10.0	11.0	22.0	23.0		18.0	38.0	17.0	16.0	10.0	5.0	11.0	9.0	7.0	3.0	5.0
12	12	2015	15	26	16.0	11.0	9.0	4.0	9.0	13.0	7.0	3.0	4.0	7.1	5.0	6.0	6.0	10.0	11.0	8.0	7.0	6.0		3.0	7.0		8.0		3.0		3.0	11.0	25.0	14.0	3.0	3.0	4.0	4.0	5.0	4.0		2.0		2.0	7.0	10.0		4.0	1.0	5.0	3.0	3.0	3.0		5.0	3.0	15.0	1.0	9.0	5.0		2.0		15.0			7.0	8.0	17.0		7.0		3.0	11.0	5.0		1.0	3.0	3.0	23.0						6.0	11.0	5.0	18.0	15.0		12.0	11.0	8.0	5.0	12.0	30.0	28.0	31.0	11.0			1.0	11.0	13.0	9.0			4.0	19.0	15.0	12.0	15.0	5.0	17.0	13.0	9.0	20.0	24.0		21.0	38.0	16.0	16.0	5.0	12.0	48.0	12.0	7.0	11.0
12	12	2015	16	26	15.0	15.0	8.0	3.0	17.0	9.0	6.0	1.0	3.0	5.5	5.0	7.0	5.0	10.0	16.0	11.0	11.0	9.0		3.0	5.0		5.0		4.0		7.0	10.0	15.0	12.0	6.0	5.0	4.0	6.0	5.0	5.0		7.0		7.0	5.0	8.0		3.0	1.0	4.0	3.0	3.0	3.0		3.0	5.0	25.0	1.0	6.0	3.0		1.0		8.0			7.0	5.0	12.0		7.0		3.0	7.0	3.0		5.0	4.0	6.0	19.0						6.0	20.0	7.0	15.0	12.0		14.0	7.0	9.0	3.0	6.0	30.0	30.0	17.0	12.0			1.0	16.4	18.0	14.0			3.0	12.0	14.0	19.0	14.0	8.0	18.0	13.0	6.0	21.0	24.0		27.0	39.0	12.0	17.0	8.0	8.0	10.0	22.0	14.0	12.0	26.0
12	12	2015	17	26	9.0	11.0	19.0		22.0	20.0	15.0	3.0	4.0	5.1	3.0	8.0	12.0	10.0	9.0	9.0	13.0	12.0		3.0	3.0		18.0		3.0		11.0	10.0	17.0	8.0	9.0	6.0	6.0	6.0	8.0	8.0		9.0		11.0	4.0	16.0		2.0	1.0	12.0	2.0	8.0	3.0		4.0	9.0	47.0	10.0	4.0	3.0		2.0		5.0			6.0	17.0	15.0		7.0		5.0	4.0	5.0		5.0	3.0	20.0	11.0						8.0	19.0	9.0	12.0	12.0		8.0	6.0	15.0	1.0	4.0	31.0	36.0	9.0	8.0			1.0	25.6	24.0	13.0			16.0	7.0	10.0	16.0	17.0	10.0	22.0	13.0	6.0	25.0	22.0		17.0	46.0	27.0	20.0	7.0	5.0	22.0	33.0	14.0	10.0	20.0
12	12	2015	18	27	9.0	13.0	17.0	6.0	26.0	15.0	22.0	3.0	7.0	5.3	10.0	6.0	17.0	10.0	7.0	9.0	26.0	14.0		5.0	5.0		14.0		2.0		15.0	15.0	10.0	24.0	9.0	6.0	7.0	9.0	5.0	9.0		7.0		7.0	16.0	20.0		2.0	1.0	23.0	3.0	7.0	3.0		5.0	11.0	29.0	11.0	16.0	3.0		15.0		5.0			4.0	14.0	29.0		9.0		10.0	3.0	10.0		10.0	3.0	18.0	9.0						9.0	20.0	10.0	12.0	13.0		5.0	9.0	29.0	1.0	3.0	46.0	46.0	33.0	13.0			1.0	26.2	28.0	20.0			26.0	5.0	22.0	23.0	25.0	10.0	26.0	52.0	13.0	29.0	20.0		21.0	58.0	30.0	23.0	16.0	6.0	28.0	26.0	11.0	8.0	17.0
12	12	2015	19	26	34.0	20.0	9.0	11.0	38.0	16.0	43.0	8.0	9.0	5.2	9.0	8.0	9.0	10.0	5.0	9.0	28.0	21.0		5.0	10.0		20.0		8.0		23.0	21.0	9.0	28.0	12.0	6.0	8.0	9.0	5.0	9.0		4.0		6.0	16.0	36.0		3.0	5.0	20.0	2.0	9.0	2.0		9.0	13.0	23.0	15.0	10.0	5.0		10.0		6.0			13.0	9.0	24.0		18.0		23.0	3.0	30.0		14.0	6.0	26.0	15.0						27.0	20.0	16.0	17.0	18.0		3.0	11.0	13.0	1.0	3.0	45.0	44.0	29.0	9.0			12.0	29.0	38.0	35.0			20.0	14.0	27.0	20.0	43.0	23.0	29.0	29.0	25.0	31.0	17.0		32.0	49.0	30.0	30.0	16.0	18.0	27.0	25.0	8.0	9.0	20.0
